user_id,person,current_age,retirement_age,birth_year,birth_month,gender,city,state,zipcode,per_capita_income_zipcode,yearly_income_person,total_debt,fico_score
814,Emilee Fu,81,65,1939,1,Female,Warren,OH,44485,12406.0,11613.0,427.0,790
815,Chad Gray,47,66,1972,8,Male,Barnhart,MO,63012,23836.0,48600.0,23992.0,791
816,Ray El-Mafouk,58,63,1961,7,Male,Cordova,TN,38018,29571.0,60292.0,114223.0,531
817,Opal Fisher,42,61,1977,3,Female,Oxford,MI,48371,28463.0,58034.0,129546.0,676
818,Edison Hill,68,67,1951,7,Male,Orlando,FL,32818,15849.0,43004.0,15304.0,761
819,Danielle Macron,51,70,1968,7,Female,Okmulgee,OK,74447,14293.0,29144.0,35268.0,645
820,Armando Nguyen,46,63,1973,8,Male,San Antonio,TX,78210,12677.0,25850.0,56285.0,630
821,Ariella Fisher,28,59,1992,2,Female,Wyoming,MI,49519,18431.0,37583.0,51633.0,782
822,Jayden Howard,20,60,1999,11,Female,Kent,OH,44240,20305.0,41403.0,206131.0,776
823,Alvaro Cook,61,69,1958,7,Male,Mamaroneck,NY,10543,49546.0,101018.0,78115.0,748
824,Simeon Wilson,30,69,1989,4,Male,Thomson,GA,30824,15755.0,32125.0,58712.0,733
825,Avah White,80,67,1939,12,Female,Tampa,FL,33610,13254.0,13596.0,352.0,684
826,Judah Collins,51,62,1968,11,Male,Morrisville,PA,19067,39495.0,80526.0,117380.0,632
827,Ben Cook,36,59,1983,8,Male,Loganville,GA,30052,21556.0,43953.0,76915.0,607
828,Alyson Carter,56,68,1963,12,Female,Birmingham,AL,35212,15471.0,31533.0,42315.0,753
829,Belle Parker,23,65,1996,9,Female,El Cajon,CA,92020,20947.0,42711.0,48493.0,717
830,Genesis Ortiz,74,67,1945,11,Female,North Myrtle Beach,SC,29598,13409.0,23137.0,4871.0,642
831,Tristian White,18,64,2002,1,Male,Sylmar,CA,91342,19508.0,39778.0,60850.0,702
832,Melvin Barnes,42,72,1977,8,Male,Lake Hopatcong,NJ,7849,34205.0,69747.0,80763.0,741
833,Charlie Martin,54,63,1965,10,Male,Cape Coral,FL,33909,17140.0,34947.0,49024.0,751
834,Elijah Reyes,63,60,1956,4,Male,Mokena,IL,60448,32083.0,77961.0,39811.0,616
835,Melina Nguyen,22,66,1997,4,Female,Little Silver,NJ,7739,56252.0,114692.0,91575.0,805
836,Ahmed Anderson,47,62,1972,9,Male,Bronx,NY,10456,12475.0,25434.0,45540.0,712
837,Gia Davis,56,64,1964,2,Female,Columbus,OH,43228,18420.0,37558.0,72514.0,778
838,Jessica Evans,30,66,1989,12,Female,Columbus,OH,43206,23104.0,47110.0,57159.0,804
839,Apollo Roberts,52,68,1968,2,Male,Eaton,IN,47338,15048.0,30681.0,81680.0,746
840,Esperanza Peres,20,66,1999,8,Female,The Colony,TX,75056,31905.0,65051.0,220951.0,703
841,Lillian Rodriguez,49,67,1970,5,Female,Eight Mile,AL,36613,15207.0,31008.0,60527.0,713
842,Elliot Harris,62,68,1957,11,Male,Columbus,OH,43228,18420.0,37556.0,0.0,735
843,Kamryn Adams,76,68,1944,2,Male,Indianapolis,IN,46221,17909.0,21547.0,16040.0,785
844,Lukas Ortiz,20,68,1999,4,Male,Osceola,AR,72370,14249.0,29051.0,5819.0,774
845,Kennedy Farhad,19,69,2000,5,Female,Aurora,IL,60505,14200.0,28953.0,3619.0,738
846,Autumn Mitchell,39,65,1980,7,Female,Fort Lauderdale,FL,33326,28826.0,58774.0,94053.0,528
847,Grant Carter,46,61,1973,7,Male,Twin Falls,ID,83301,16378.0,33395.0,57774.0,588
848,Tatum Baker,87,65,1933,1,Female,Venice,FL,34293,14395.0,22894.0,1501.0,767
849,Legacy Peres,45,67,1974,6,Female,Yonkers,NY,10710,31299.0,63815.0,4832.0,699
850,Journey Ramirez,57,67,1963,2,Female,Chula Vista,CA,91913,26957.0,54963.0,105623.0,675
851,Lamar Sanders,28,69,1991,9,Male,New York,NY,10039,17624.0,35940.0,54354.0,595
852,Blaze Bennett,62,67,1957,5,Male,Palmdale,CA,93552,18103.0,36911.0,93367.0,724
853,Erin Burns,34,64,1985,12,Female,Jasper,IN,47546,21991.0,44838.0,109951.0,561
854,Zoe Gray,59,72,1960,3,Female,Sunnyvale,CA,94087,45509.0,92785.0,122254.0,786
855,Avi Martin,67,70,1953,1,Male,Butler,OH,44822,17161.0,34985.0,29409.0,723
856,Sebastian Howard,39,68,1980,11,Male,Muncie,IN,47304,20644.0,42086.0,79530.0,784
857,Magdalena Farhad,45,61,1974,11,Female,Sarasota,FL,34232,19065.0,38872.0,94970.0,663
858,Paisleigh Perez,50,66,1970,2,Female,Beaverton,OR,97008,23687.0,48295.0,109558.0,707
859,Paislee Collins,28,64,1991,6,Female,Gadsden,AL,35902,19474.0,39708.0,113715.0,717
860,Jazmine Ortiz,56,72,1963,6,Female,Queensbury,NY,12804,22273.0,45416.0,82611.0,713
861,Analia Nelson,36,67,1983,7,Female,Fontana,CA,92335,13739.0,28007.0,0.0,691
862,Addilynn Bennett,48,64,1971,11,Female,Rockford,IL,61109,18906.0,38554.0,47186.0,708
863,Bexley Howard,27,67,1992,8,Female,Elkton,VA,22827,18335.0,37384.0,120327.0,706
864,Jenna Thompson,29,71,1990,11,Female,North Brunswick,NJ,8902,31234.0,63684.0,96864.0,709
865,Lucia Gonzalez,92,61,1927,12,Female,Rialto,CA,92376,14632.0,26546.0,2480.0,689
866,Melody Clark,35,62,1984,11,Female,Lebanon,MO,65536,13963.0,28472.0,42750.0,508
867,Cayson Wood,49,65,1970,4,Male,Pana,IL,62557,15676.0,31957.0,12347.0,771
868,Dominik Gutierrez,61,68,1958,8,Male,North Highlands,CA,95660,14318.0,29195.0,64881.0,743
869,Thaddeus Phillips,36,67,1983,10,Male,Eureka,CA,95503,17839.0,36372.0,79220.0,684
870,Aspen Stewart,48,70,1971,7,Female,Atlanta,GA,30307,45818.0,93417.0,115916.0,714
871,Elsie Sanders,40,61,1980,2,Female,Silver City,NM,88061,14642.0,29854.0,66044.0,674
872,Wynter Myers,43,69,1976,11,Female,Los Angeles,CA,90044,12362.0,25207.0,34107.0,685
873,Fletcher Xi,25,66,1995,1,Male,Freeland,PA,18224,16168.0,32966.0,73741.0,707
874,Valentin Peterson,66,67,1953,7,Male,Clearwater,FL,33761,23528.0,47972.0,0.0,748
875,Leonidas Labelle,50,66,1970,2,Male,Pinehurst,NC,28374,24206.0,49350.0,20942.0,713
876,Courtney Torres,39,63,1980,12,Female,Miami,FL,33126,14901.0,30383.0,58466.0,609
877,Kaya Macron,44,65,1975,3,Female,Ashland,KY,41102,18916.0,38568.0,66300.0,756
878,Riley Neufelder,35,69,1984,5,Female,Alexandria,MN,56308,20179.0,41141.0,81016.0,706
879,Decker Wood,24,66,1996,2,Male,Fort Dodge,IA,50501,18895.0,38526.0,60556.0,778
880,Marie Cook,35,66,1984,12,Female,Fort Wayne,IN,46809,16764.0,34181.0,50668.0,764
881,Emiliano Wood,83,63,1936,3,Male,Durham,NC,27713,30325.0,41763.0,2279.0,714
882,Cole Baker,50,68,1969,11,Male,Walnut Creek,CA,94598,42234.0,86113.0,177353.0,713
883,Declan Foster,52,73,1968,2,Male,Sherwood,AR,72120,22377.0,45625.0,81136.0,662
884,Princess Chen,62,66,1957,9,Female,Kirkland,WA,98033,49629.0,101193.0,124771.0,747
885,Kannon Harris,64,66,1956,2,Male,Rochelle,IL,61068,18590.0,37898.0,36994.0,716
886,Adele Anwar,82,67,1937,9,Female,Greensburg,PA,15601,23074.0,52315.0,3174.0,695
887,Kailey Wright,28,67,1991,10,Female,Medford,NJ,8055,39269.0,80060.0,0.0,689
888,Camila Braun,89,72,1930,10,Female,Glenview,IL,60025,38274.0,50341.0,3270.0,735
889,Naya Howard,47,66,1972,7,Female,Williamstown,NJ,8094,24911.0,50790.0,3547.0,726
890,Alivia Xi,33,65,1986,11,Female,Grand Prairie,TX,75050,18334.0,37384.0,49182.0,713
891,Kane Martin,58,65,1961,6,Male,Honesdale,PA,18431,17302.0,35274.0,35234.0,708
892,Timothy Anderson,30,68,1989,7,Male,Mackinaw,IL,61755,23199.0,47300.0,93788.0,784
893,River Wilson,35,68,1984,9,Male,Compton,CA,90221,12849.0,26201.0,42551.0,655
894,Kelly Reed,62,62,1958,2,Female,Glendale,CA,91205,16842.0,20783.0,23623.0,699
895,Trent Peres,33,69,1986,10,Male,San Antonio,TX,78240,21563.0,43968.0,71218.0,644
896,Kairo Morris,27,66,1992,7,Male,Harlem,GA,30814,16568.0,33778.0,10058.0,757
897,Sloan Nelson,48,63,1971,3,Female,Louisville,OH,44641,18936.0,38611.0,93255.0,755
898,Paula Gutierrez,68,65,1951,3,Female,Sioux Falls,SD,57107,20153.0,39082.0,16870.0,722
899,Janiyah Morales,29,65,1990,6,Female,Ypsilanti,MI,48197,23487.0,47891.0,114299.0,629
900,Presley Nguyen,47,65,1972,5,Female,Bronx,NY,10463,25537.0,52063.0,87549.0,753
901,Chance Ramirez,23,68,1997,1,Male,Cambria Heights,NY,11411,24200.0,49342.0,56137.0,703
902,Aisha Kelly,49,68,1970,12,Female,Somerset,CA,95684,19471.0,39700.0,59062.0,701
903,Kieran Rogers,23,65,1996,12,Male,Fremont,CA,94536,33727.0,68767.0,119831.0,723
904,Darius Thomas,65,67,1955,1,Male,Carson City,NV,89701,19392.0,39543.0,53182.0,776
905,Natasha Roman,41,68,1978,4,Female,Tucson,AZ,85745,22662.0,46209.0,56034.0,710
906,Braydon Flores,36,71,1984,2,Male,Lansdale,PA,19446,31595.0,64419.0,183210.0,711
907,Callie Fisher,50,65,1969,11,Female,Vero Beach,FL,32960,16234.0,33098.0,59605.0,775
908,Kinslee Schmidt,57,66,1962,12,Female,Houston,TX,77086,14959.0,30495.0,70825.0,773
909,Kylan Murphy,45,61,1975,1,Male,Humble,TX,77346,32943.0,67170.0,114251.0,489
910,Aubree Wright,39,65,1980,10,Female,Baton Rouge,LA,70815,17412.0,35501.0,78801.0,693
911,Karlee Williams,46,65,1973,6,Female,Colmar,PA,18915,26545.0,54124.0,0.0,727
912,Chase Ward,65,65,1954,12,Male,Hartsdale,NY,10530,44664.0,40957.0,64144.0,608
913,Riya Lopez,42,67,1977,5,Female,Laurel,MD,20723,35553.0,72478.0,63078.0,728
914,Whitney Mitchell,70,67,1950,1,Female,Sanford,FL,32773,17736.0,26574.0,5244.0,689
915,Addison Long,78,63,1941,8,Female,Brandon,MS,39042,22304.0,23821.0,22427.0,613
916,Brooklyn Morris,55,70,1964,9,Female,Brooklyn,NY,11214,18719.0,38165.0,45891.0,719
917,Ailani Carter,68,72,1951,7,Female,Iron Mountain,MI,49801,19243.0,39238.0,85457.0,702
918,Emelia Green,19,65,2001,2,Female,North Dartmouth,MA,2747,25308.0,51601.0,79143.0,745
919,Galilea Fox,44,66,1975,4,Female,Lucama,NC,27851,15938.0,32491.0,24515.0,682
920,Joy Campbell,19,62,2000,10,Female,Hyde Park,MA,2136,23691.0,48308.0,106571.0,703
921,Jazmin Sanchez,49,61,1970,6,Female,Miami,FL,33155,20499.0,41800.0,67836.0,699
922,Danica Morales,27,74,1993,2,Female,Ankeny,IA,50021,29680.0,60510.0,23196.0,790
923,Mina Taylor,24,65,1995,7,Female,Pleasant Prairie,WI,53158,30288.0,61760.0,163824.0,590
924,Alana Lonsdale,85,69,1934,8,Female,Silver City,NM,88062,16654.0,25066.0,424.0,695
925,Victoria Labelle,78,66,1942,2,Female,Knoxville,TN,37931,24801.0,44469.0,12777.0,733
926,Mercy Russell,21,55,1998,8,Female,Griffith,IN,46319,21992.0,44842.0,54189.0,500
927,Leroy Gutierrez,18,50,2002,1,Male,Okatie,SC,29909,14305.0,29169.0,37230.0,754
928,Bonnie Braun,21,68,1998,7,Female,Portland,OR,97210,42850.0,87372.0,40547.0,792
929,Joshua Ortiz,46,70,1973,4,Male,Chesterfield,VA,23832,26918.0,54881.0,3584.0,700
930,Arely Gonzalez,49,73,1970,3,Female,Tampa,FL,33607,15447.0,31497.0,30805.0,702
931,Julio Rodriguez,24,69,1995,7,Male,Oxnard,CA,93033,14076.0,28703.0,94364.0,560
932,Suzette Reed,35,66,1984,4,Female,Thompsons Station,TN,37179,27637.0,56350.0,120125.0,808
933,Zechariah Cook,31,66,1988,12,Male,Upper Marlboro,MD,20774,33295.0,67886.0,7137.0,803
934,Koa Ross,54,70,1965,4,Male,Philadelphia,PA,19145,18007.0,36711.0,47490.0,687
935,Ivy Macron,61,66,1959,1,Female,Maywood,IL,60153,15451.0,31505.0,59730.0,655
936,Chase Bell,46,62,1973,11,Male,Phoenix,AZ,85023,24064.0,49068.0,123937.0,530
937,Jaycee Taylor,41,68,1978,11,Female,Albuquerque,NM,87105,14078.0,28704.0,103891.0,700
938,Prince Labelle,82,61,1937,6,Male,Fresno,CA,93650,12508.0,26126.0,1213.0,697
939,Tristen Jackson,50,70,1969,7,Male,Versailles,KY,40383,21869.0,44587.0,17148.0,775
940,Carter Macron,25,65,1994,10,Male,Fayetteville,AR,72701,22964.0,46822.0,0.0,810
941,Antonio Davis,40,67,1979,4,Male,Skokie,IL,60077,21801.0,44452.0,12409.0,711
942,Andrew Young,37,73,1983,2,Male,Seneca,PA,16346,16237.0,33108.0,44044.0,829
943,Decker Gomez,25,69,1994,6,Male,Morganton,NC,28655,16445.0,33534.0,76166.0,761
944,Corinne Brown,47,61,1973,2,Female,Chicago,IL,60629,14497.0,29564.0,54279.0,694
945,Clarissa Long,67,67,1952,3,Female,Placentia,CA,92870,26675.0,46945.0,17835.0,682
946,Titan Adams,48,72,1972,1,Male,Morrisville,NC,27560,37121.0,75682.0,37163.0,727
947,Norah Ryan,61,73,1958,10,Female,Greensboro,NC,27407,19453.0,39661.0,74740.0,850
948,Aden Rodriguez,20,64,1999,6,Male,Portland,ME,4103,23785.0,48495.0,97630.0,773
949,Blakely Roman,67,65,1952,3,Female,Paradise,CA,95967,15436.0,19199.0,15091.0,715
950,Lawson Howard,75,68,1944,7,Male,Rochester,MN,55903,23553.0,40696.0,15691.0,801
951,Liberty Rivera,31,72,1988,7,Female,Arlington,VA,22203,47408.0,96661.0,73401.0,721
952,Caylee Schmidt,55,64,1964,11,Female,Newland,NC,28657,13018.0,26546.0,32087.0,686
953,Kathryn Morales,34,67,1985,10,Female,North Fork,CA,93643,16643.0,33934.0,42945.0,622
954,Alyssa Cox,50,71,1969,9,Female,Franklin,WI,53132,29924.0,61008.0,0.0,781
955,Luis Allen,33,64,1986,11,Male,Fort Lauderdale,FL,33312,20995.0,42808.0,117011.0,758
956,Nickolas Lopez,21,67,1999,2,Male,Leesburg,VA,20176,44196.0,90104.0,85204.0,787
957,Naya Gonzalez,55,64,1964,12,Female,Sacramento,CA,95820,17435.0,35553.0,76077.0,623
958,Kaison Turner,26,67,1994,2,Male,Richmond,VA,23235,26269.0,53554.0,119852.0,689
959,Aaden Campbell,33,69,1986,3,Male,Scarborough,ME,4074,29237.0,59613.0,36199.0,763
960,Briar Reed,91,70,1928,9,Female,Flushing,NY,11355,13810.0,17150.0,375.0,807
961,Stephen Hill,67,65,1952,11,Male,San Leandro,CA,94577,24971.0,30962.0,15336.0,743
962,Marley Russell,59,62,1960,6,Male,Napoleon,OH,43545,18600.0,37927.0,79299.0,712
963,Khaleesi Green,33,66,1986,11,Female,Commack,NY,11725,34188.0,69706.0,97070.0,785
964,Avianna Taylor,18,57,2001,8,Female,Katy,TX,77449,21214.0,43253.0,56323.0,718
965,Giovanni Hughes,18,68,2002,2,Male,Farmington,MO,63640,17707.0,36101.0,46425.0,778
966,Evangeline Richardson,53,66,1966,11,Female,Duson,LA,70529,19798.0,40363.0,111112.0,711
967,Warren Phillips,83,59,1936,11,Male,East Hampton,NY,11937,37846.0,80493.0,2027.0,610
968,Hailee Ajami,78,57,1941,11,Female,Chino,CA,91710,22682.0,39263.0,24246.0,645
969,Ari Johnson,67,67,1952,4,Female,Allen,TX,75002,32580.0,78329.0,40161.0,720
970,Baylor Roberts,42,66,1977,5,Male,San Antonio,TX,78221,12547.0,25585.0,59827.0,702
971,Jaxen Powell,62,70,1957,8,Male,Garner,NC,27529,22685.0,46256.0,106753.0,650
972,Jadiel Thomas,28,65,1991,3,Male,Lynden,WA,98264,19301.0,39354.0,26700.0,685
973,Gordon Collins,35,66,1984,8,Male,Plano,TX,75023,29793.0,60746.0,88165.0,706
974,Kynlee Martinez,51,68,1968,11,Female,Round Rock,TX,78665,30358.0,61901.0,29627.0,726
975,Dakota Rivera,26,65,1994,2,Female,Borden,IN,47106,21313.0,43454.0,79295.0,774
976,Samuel Perez,43,67,1977,1,Male,Brooklyn,NY,11211,22456.0,45789.0,94014.0,695
977,Craig Ajami,56,68,1964,1,Male,Lake View,NY,14085,25916.0,52841.0,36288.0,733
978,Amber Flores,23,75,1996,10,Female,Lugoff,SC,29078,18494.0,37717.0,60367.0,688
979,Alexa Fox,22,63,1997,8,Female,Marysville,OH,43040,25313.0,51613.0,62635.0,649
980,Avalyn Taylor,42,69,1977,9,Female,Rialto,CA,92376,14632.0,29835.0,46702.0,618
981,Lucca James,78,65,1941,7,Male,Novi,MI,48375,34259.0,62103.0,33545.0,509
982,Reyna Kelley,51,65,1969,2,Female,Columbia,MO,65201,20966.0,42749.0,53471.0,728
983,Gabriella Flores,38,64,1981,7,Female,Houston,TX,77095,33925.0,69171.0,102537.0,622
984,Monserrat Perez,98,60,1921,11,Female,Ewa Beach,HI,96706,22778.0,42306.0,472.0,725
985,Lilly James,29,67,1990,10,Female,El Cajon,CA,92021,20673.0,42150.0,39663.0,750
986,Keyla Moore,23,63,1996,11,Female,Suitland,MD,20746,23340.0,47589.0,114020.0,763
987,Douglas Labelle,68,65,1952,2,Male,Hendersonville,NC,28792,13634.0,23993.0,2573.0,714
988,Esperanza Campbell,52,65,1967,8,Female,Allenton,MI,48002,20942.0,42701.0,53696.0,701
989,Karina Parker,41,69,1978,8,Female,Capistrano Beach,CA,92624,27622.0,56320.0,84614.0,792
990,Seth Wright,59,68,1960,6,Male,Grand Rapids,MI,49548,15472.0,31550.0,26738.0,710
991,Terry Nguyen,56,75,1963,9,Male,Highlands,NC,28741,15899.0,32418.0,84507.0,758
992,Anderson Jackson,47,65,1972,10,Male,Perris,CA,92571,16109.0,32847.0,3230.0,785
993,Emmett Hall,40,65,1980,2,Male,The Colony,TX,75056,31905.0,65053.0,83571.0,775
994,Musa Abe,72,65,1947,6,Male,San Ramon,CA,94583,0.0,2422.0,810.0,632
995,Vera Hughes,36,68,1984,2,Female,Caldwell,OH,43724,15950.0,32522.0,28260.0,769
996,Amara Moore,43,66,1976,9,Female,Griffin,GA,30224,17811.0,36315.0,0.0,824
997,Zoie Ward,64,62,1955,7,Female,Chambersburg,PA,17202,20943.0,39206.0,9219.0,605
998,Rory Ross,27,66,1992,7,Female,North Tazewell,VA,24630,16501.0,33641.0,40696.0,743
999,Valeria Schmidt,56,65,1963,3,Female,Barnegat,NJ,8005,20034.0,40848.0,146608.0,706
1000,Valentina Perez,47,66,1973,2,Female,Daytona Beach,FL,32118,16733.0,34112.0,39842.0,725
1001,Charley King,26,67,1994,2,Female,Dallas,TX,75230,63159.0,128775.0,232506.0,655
1002,Brennan Flores,50,66,1969,10,Male,Huntington,NY,11743,51032.0,104045.0,0.0,734
1003,Paulina Hill,58,66,1961,6,Female,Hendersonville,TN,37075,25166.0,51316.0,0.0,759
1004,Ramona Parker,66,59,1954,1,Female,Dearborn,MI,48124,24561.0,48690.0,36262.0,701
1005,Renee Brooks,18,65,2002,2,Female,Lucinda,PA,16235,17321.0,35311.0,44783.0,684
1006,Emmy Gomez,42,63,1977,8,Female,Orlando,FL,32808,13414.0,27354.0,42226.0,799
1007,Ainsley Phillips,56,66,1963,4,Female,Pawling,NY,12564,31288.0,63796.0,82173.0,730
1008,Marlon Howard,28,65,1991,5,Male,Apex,NC,27502,32485.0,66237.0,146680.0,785
1009,Kai King,58,66,1961,7,Female,Matthews,NC,28105,27254.0,55569.0,76181.0,698
1010,Emmett Morgan,40,65,1979,5,Male,Saint Paul,MN,55116,32972.0,67226.0,128174.0,729
1011,Celine Lonsdale,43,50,1976,11,Female,Boxford,MA,1921,52066.0,106159.0,144773.0,703
1012,Brenna Gonzalez,68,72,1951,8,Female,Elma,NY,14059,24651.0,50258.0,0.0,686
1013,Keyla Russell,44,69,1975,5,Female,Huntington Beach,CA,92647,26966.0,54981.0,121701.0,737
1014,Khalil Fernandez,59,70,1960,8,Male,Naples,FL,34104,17455.0,35590.0,92603.0,720
1015,Robert Anwar,41,67,1978,5,Male,Belleville,IL,62221,24509.0,49967.0,58582.0,712
1016,Miranda Carter,30,63,1989,7,Female,Springfield,OR,97478,18446.0,37610.0,64933.0,586
1017,Tinley Fu,31,66,1988,11,Female,Bensalem,PA,19020,24817.0,50599.0,83732.0,791
1018,Michael Anwar,64,67,1955,10,Male,Oceanside,NY,11572,32805.0,66885.0,144703.0,698
1019,Adrienne Wilson,61,67,1959,1,Female,Clifton,NJ,7012,31281.0,63781.0,111808.0,654
1020,Kehlani Torres,49,65,1970,7,Female,Tulsa,OK,74137,46461.0,94733.0,0.0,707
1021,Reese Ryan,49,66,1970,5,Male,Kansas City,MO,64124,12064.0,24598.0,23019.0,695
1022,Corey King,46,66,1974,1,Male,Cowansville,PA,16218,17870.0,36440.0,30574.0,745
1023,Reagan Butler,24,65,1996,1,Male,Hamptonville,NC,27020,15545.0,31693.0,98206.0,719
1024,Aylin Lopez,19,65,2000,3,Female,Los Angeles,CA,90022,13485.0,27494.0,26097.0,724
1025,Abdullah Xi,65,65,1955,2,Male,Clifton Springs,NY,14432,19095.0,20614.0,14042.0,711
1026,Rylee El-Mafouk,82,65,1938,1,Female,Dallas,TX,75238,27814.0,66999.0,3140.0,730
1027,Marcel Myers,41,61,1978,4,Male,Crestview,FL,32536,19066.0,38874.0,64474.0,672
1028,Julieta Schmidt,25,69,1995,1,Female,Woodland Park,CO,80863,23550.0,48017.0,95549.0,711
1029,Josie Fernandez,47,64,1972,8,Female,Galliano,LA,70354,21966.0,44789.0,94789.0,638
1030,Ellis Gray,35,62,1984,5,Female,Atlanta,TX,75551,16746.0,34143.0,49839.0,648
1031,Trey Carter,83,65,1936,7,Male,Albuquerque,NM,87121,15385.0,16611.0,1797.0,696
1032,Sage Thompson,36,68,1983,3,Female,Walla Walla,WA,99362,18880.0,38496.0,64688.0,642
1033,Ivan Anderson,78,64,1941,11,Male,Oklahoma City,OK,73110,16016.0,31046.0,11436.0,706
1034,Noe Sanchez,37,71,1982,3,Male,Vienna,VA,22182,60593.0,123540.0,236393.0,764
1035,Brooklyn Cook,65,65,1954,5,Female,Alcoa,TN,37701,18273.0,39809.0,0.0,775
1036,Eric Lonsdale,64,65,1956,1,Male,Dublin,GA,31021,16958.0,34576.0,81087.0,683
1037,Estella Price,74,67,1945,7,Female,Woodmere,NY,11598,45685.0,110570.0,5700.0,766
1038,Jett Barnes,28,69,1992,1,Male,Green Bay,WI,54302,16801.0,34262.0,60506.0,846
1039,Maximiliano Carter,40,71,1979,12,Male,Bessemer,AL,35023,19851.0,40473.0,54899.0,689
1040,Juliette Phillips,33,67,1986,4,Female,Atlanta,GA,30342,47453.0,96744.0,128122.0,838
1041,Miller Powell,48,70,1971,8,Male,Louisville,MS,39339,15316.0,31231.0,40499.0,681
1042,Tori Macron,57,65,1962,5,Female,Allen,TX,75002,32580.0,66427.0,103290.0,779
1043,Andres Lewis,31,70,1988,11,Male,Waco,TX,76707,11512.0,23469.0,22976.0,731
1044,Aydin Long,30,69,1989,11,Male,Lakewood,NJ,8701,13006.0,26519.0,63979.0,663
1045,Martha Bailey,40,64,1979,8,Female,Ashville,AL,35953,17067.0,34799.0,72749.0,793
1046,Ryann Schmidt,28,70,1991,12,Female,Astoria,OR,97103,17260.0,35194.0,56006.0,620
1047,Marie Gray,28,66,1991,7,Female,Zion,IL,60099,19463.0,39679.0,93772.0,758
1048,Tomas Ross,67,66,1952,3,Male,San Jose,CA,95121,25115.0,31287.0,25844.0,728
1049,Issac Gomez,26,71,1993,9,Male,Nolanville,TX,76559,19032.0,38805.0,54466.0,614
1050,Barbara Peterson,43,67,1976,4,Female,Washington,DC,20011,23940.0,48810.0,0.0,799
1051,Owen Johnson,62,67,1957,6,Male,Meridian,ID,83646,22290.0,45450.0,85218.0,686
1052,Ellen Sanders,25,64,1994,7,Female,Union City,NJ,7087,16770.0,34201.0,42895.0,731
1053,Nyla Faraday,53,64,1966,3,Female,Burney,CA,96013,16742.0,34137.0,80467.0,671
1054,Blaze Davis,67,67,1952,12,Male,Fresno,CA,93727,17683.0,28357.0,10400.0,628
1055,Gabriella Price,30,62,1989,8,Female,Houston,TX,77081,15862.0,32343.0,39656.0,683
1056,Jewel Smith,18,68,2002,1,Female,Sacramento,CA,95825,20670.0,42142.0,116857.0,713
1057,Mekhi Phillips,30,65,1989,7,Male,New Bern,NC,28560,16177.0,32985.0,32764.0,740
1058,Omari Cook,82,62,1937,8,Male,New York,NY,10032,16494.0,23572.0,216.0,590
1059,Kehlani Foster,25,70,1994,12,Female,Springfield,MA,1107,14155.0,28862.0,20944.0,751
1060,Aliana Diaz,76,68,1943,10,Female,Sioux Falls,SD,57106,21089.0,31145.0,5132.0,689
1061,Amari Masvidal,64,70,1956,2,Female,Modesto,CA,95351,13015.0,26535.0,93592.0,724
1062,Chanel Jackson,58,70,1962,2,Female,New Kensington,PA,15068,19517.0,39796.0,9452.0,729
1063,Kyree Phillips,71,67,1948,3,Male,Casper,WY,82604,25502.0,51703.0,5371.0,722
1064,Sutton Harris,66,66,1953,12,Male,Romulus,MI,48174,18879.0,31175.0,5846.0,711
1065,Thiago Roman,89,73,1930,11,Male,Chicago Heights,IL,60411,16503.0,38761.0,69.0,760
1066,Pedro Phillips,86,62,1933,11,Male,Jacksonville,FL,32218,19382.0,33291.0,695.0,714
1067,Emerson Faraday,40,64,1980,2,Female,Gainesville,FL,32606,25812.0,52630.0,68559.0,725
1068,Tony Walker,73,64,1946,12,Male,Pacoima,CA,91331,14317.0,26481.0,10392.0,705
1069,Robert Fu,24,59,1995,7,Male,Chicago,IL,60614,0.0,2370.0,4397.0,581
1070,Nickolas Neufelder,59,67,1960,3,Male,Montgomery,AL,36111,21102.0,43021.0,86014.0,725
1071,Forrest Wood,18,68,2002,1,Male,Dorchester,MA,2125,21809.0,44466.0,3096.0,709
1072,Roger James,50,57,1969,3,Male,Tampa,FL,33613,21033.0,42886.0,60474.0,604
1073,Levi Murphy,35,67,1984,5,Male,Granite City,IL,62040,18560.0,37843.0,40003.0,697
1074,London Garcia,34,66,1985,10,Male,Kernersville,NC,27284,23738.0,48398.0,138998.0,642
1075,Clementine Carter,33,66,1986,10,Female,Detroit,MI,48235,13820.0,28181.0,37929.0,682
1076,Opal Ortiz,48,65,1971,10,Female,Clinton,TN,37716,18353.0,37422.0,127116.0,681
1077,Amy Ryan,24,54,1995,3,Female,San Diego,CA,92127,44747.0,91237.0,231619.0,594
1078,Davion Xi,59,65,1960,4,Male,Minneapolis,MN,55425,21535.0,43913.0,83944.0,676
1079,Jude James,37,68,1982,4,Male,Hobart,IN,46342,21851.0,44550.0,117302.0,761
1080,Bruce Gonzalez,75,73,1945,2,Male,Orlando,FL,32825,20121.0,42806.0,20432.0,726
1081,Rowan Rodriguez,63,65,1956,12,Female,Merritt Island,FL,32952,26339.0,53702.0,85160.0,606
1082,Casey El-Mafouk,86,65,1933,8,Female,Nashville,TN,37211,20030.0,38273.0,1658.0,765
1083,Ailani Smith,29,67,1991,2,Female,Hendersonville,TN,37075,25166.0,51303.0,106248.0,688
1084,Aranza Perez,44,64,1975,5,Female,Jackson,GA,30233,17545.0,35775.0,67263.0,773
